"YNL141W"	"AAH1"	"adenine"	"deaminase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL142W"	"MEP2"	"ammonium"	"permease"	"MEP2"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL143C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL144C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL144W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL145W"	"MFA2"	"mating"	"pheromone"	"a"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL146C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL146W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL147W"	"LSM7"	"Sm-like"	"protein"	"LSM7"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL148C"	"ALF1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL149C"	"PGA2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL150W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL151C"	"RPC31"	"ACP2"	"C31"	"DNA-directed"	"RNA"	"polymerase"	"III"	"subunit"	"C31"	"RPC8"	""	""	""	""	""	""
"YNL152W"	"INN1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL153C"	"GIM3"	"PFD4"	"tubulin-binding"	"prefolding"	"complex"	"subunit"	"GIM3"	""	""	""	""	""	""	""	""	""
"YNL154C"	"YCK2"	"serine/threonine"	"protein"	"kinase"	"YCK2"	""	""	""	""	""	""	""	""	""	""	""
"YNL155W"	"CUZ1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL156C"	"NSG2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL157W"	"IGO1"	"phosphatase"	"regulator"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL158W"	"PGA1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL159C"	"ASI2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL160W"	"YGP1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL161W"	"CBK1"	"serine/threonine"	"protein"	"kinase"	"CBK1"	""	""	""	""	""	""	""	""	""	""	""
"YNL162W"	"RPL42A"	"eL42"	"L41A"	"L42A"	"L44e"	"ribosomal"	"60S"	"subunit"	"protein"	"L42A"	"YL27"	""	""	""	""	""
"YNL162W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL163C"	"RIA1"	"EFL1"	"GTPase"	"RIA1"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL164C"	"IBD2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL165W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL166C"	"BNI5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL167C"	"SKO1"	"ACR1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL168C"	"FMP41"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL169C"	"PSD1"	"phosphatidylserine"	"decarboxylase"	"1"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL170W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL171C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL172W"	"APC1"	"anaphase"	"promoting"	"complex"	"subunit"	"1"	""	""	""	""	""	""	""	""	""	""
"YNL173C"	"MDG1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL174W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL175C"	"NOP13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL176C"	"TDA7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL177C"	"MRPL22"	"mitochondrial"	"54S"	"ribosomal"	"protein"	"YmL22"	"uL22m"	"YmL22"	""	""	""	""	""	""	""	""
"YNL178W"	"RPS3"	"ribosomal"	"40S"	"subunit"	"protein"	"S3"	"rp13"	"S3"	"SUF14"	"uS3"	"YS3"	""	""	""	""	""
"YNL179C"	""	"SRF6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL180C"	"RHO5"	"Rho"	"family"	"GTPase"	"RHO5"	"YNS0"	""	""	""	""	""	""	""	""	""	""
"YNL181W"	"PBR1"	"putative"	"oxidoreductase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL182C"	"IPI3"	"chromatin-binding/pre-rRNA-processing"	"protein"	"IPI3"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL183C"	"NPR1"	"serine/threonine"	"protein"	"kinase"	"NPR1"	""	""	""	""	""	""	""	""	""	""	""
"YNL184C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL185C"	"MRPL19"	"mitochondrial"	"54S"	"ribosomal"	"protein"	"YmL19"	"uL11m"	"YmL19"	""	""	""	""	""	""	""	""
"YNL186W"	"UBP10"	"DOT4"	"ubiquitin-specific"	"protease"	"UBP10"	""	""	""	""	""	""	""	""	""	""	""
"YNL187W"	"SWT21"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL188W"	"KAR1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL189W"	"SRP1"	"KAP60"	"karyopherin"	"alpha"	"SCM1"	""	""	""	""	""	""	""	""	""	""	""
"YNL190W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL191W"	"DUG3"	"glutamine"	"amidotransferase"	"subunit"	"DUG3"	""	""	""	""	""	""	""	""	""	""	""
"YNL192W"	"CHS1"	"chitin"	"synthase"	"CHS1"	"USA4"	""	""	""	""	""	""	""	""	""	""	""
"YNL193W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL194C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL195C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL196C"	"SLZ1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL197C"	"WHI3"	"mRNA-binding"	"protein"	"WHI3"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL198C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL199C"	"GCR2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL200C"	"NNR1"	"NADHX"	"epimerase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL201C"	"PSY2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL202W"	"SPS19"	"SPX19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL203C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL204C"	"SPS18"	"SPX18"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL205C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL206C"	"RTT106"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL207W"	"RIO2"	"protein"	"kinase"	"RIO2"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL208W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL209W"	"SSB2"	"Hsp70"	"family"	"ATPase"	"SSB2"	"YG103"	""	""	""	""	""	""	""	""	""	""
"YNL210W"	"MER1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL211C"	"MRX7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL212W"	"VID27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL213C"	"RRG9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL214W"	"PEX17"	"PAS9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL215W"	"IES2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL216W"	"RAP1"	"DNA-binding"	"transcription"	"factor"	"RAP1"	"GRF1"	"TBA1"	"TUF1"	""	""	""	""	""	""	""	""
"YNL217W"	"PPN2"	"putative"	"serine/threonine-protein"	"phosphatase"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL218W"	"MGS1"	"ssDNA-dependent"	"ATPase"	"MGS1"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL219C"	"ALG9"	"dolichyl-P-Man:Man(6)GlcNAc(2)-PP-dolichol"	"alpha-1,2-mannosyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL220W"	"ADE12"	"adenylosuccinate"	"synthase"	"BRA9"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL221C"	"POP1"	"ribonuclease"	"P/MRP"	"protein"	"subunit"	"POP1"	""	""	""	""	""	""	""	""	""	""
"YNL222W"	"SSU72"	"RNA"	"polymerase"	"II"	"subunit"	"A"	"C-terminal"	"domain"	"phosphatase"	""	""	""	""	""	""	""
"YNL223W"	"ATG4"	"APG4"	"AUT2"	"cysteine"	"protease"	"ATG4"	""	""	""	""	""	""	""	""	""	""
"YNL224C"	"SQS1"	"PFA1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL225C"	"CNM67"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL226W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL227C"	"JJJ1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL228W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL229C"	"URE2"	"[URE3]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL230C"	"ELA1"	"elongin"	"A"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL231C"	"PDR16"	"phosphatidylinositol"	"transporter"	"SFH3"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL232W"	"CSL4"	"exosome"	"non-catalytic"	"core"	"subunit"	"CSL4"	"SKI4"	""	""	""	""	""	""	""	""	""
"YNL233W"	"BNI4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL234W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL235C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL236W"	"SIN4"	"BEL2"	"GAL22"	"MED16"	"RYE1"	"SDI3"	"SSF5"	"SSN4"	"SSX3"	"TSF3"	""	""	""	""	""	""
"YNL237W"	"YTP1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL238W"	"KEX2"	"kexin"	"KEX2"	"QDS1"	"SRB1"	"VMA45"	"yscF"	""	""	""	""	""	""	""	""	""
"YNL239W"	"LAP3"	"bleomycin"	"hydrolase"	"BLH1"	"GAL6"	"YCP1"	""	""	""	""	""	""	""	""	""	""
"YNL240C"	"NAR1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL241C"	"ZWF1"	"glucose-6-phosphate"	"dehydrogenase"	"MET19"	"POS10"	""	""	""	""	""	""	""	""	""	""	""
"YNL242W"	"ATG2"	"APG2"	"AUT8"	"SPO72"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL243W"	"SLA2"	"END4"	"MOP2"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL244C"	"SUI1"	"MOF2"	"RFR1"	"translation"	"initiation"	"factor"	"eIF1"	""	""	""	""	""	""	""	""	""
"YNL245C"	"CWC25"	"U2-type"	"spliceosomal"	"complex"	"subunit"	"CWC25"	""	""	""	""	""	""	""	""	""	""
"YNL246W"	"VPS75"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL247W"	""	"cysteine--tRNA"	"ligase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL248C"	"RPA49"	"A49"	"DNA-directed"	"RNA"	"polymerase"	"I"	"subunit"	"RPA49"	""	""	""	""	""	""	""	""
"YNL249C"	"MPA43"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL250W"	"RAD50"	"MRX"	"complex"	"DNA-binding"	"subunit"	""	""	""	""	""	""	""	""	""	""	""
"YNL251C"	"NRD1"	"Nrd1"	"complex"	"RNA-binding"	"subunit"	""	""	""	""	""	""	""	""	""	""	""
"YNL252C"	"MRPL17"	"mitochondrial"	"54S"	"ribosomal"	"protein"	"YmL17/YmL30"	"mL46"	"MRPL30"	"YmL17"	"YmL30"	""	""	""	""	""	""
"YNL253W"	"TEX1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL254C"	"RTC4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL255C"	"GIS2"	"mRNA-binding"	"translational"	"activator"	"GIS2"	""	""	""	""	""	""	""	""	""	""	""
"YNL256W"	"FOL1"	"trifunctional"	"dihydropteroate"	"synthetase/dihydrohydroxymethylpterin"	"pyrophosphokinase/dihydroneopterin"	"aldolase"	"FOL1"	""	""	""	""	""	""	""	""	""
"YNL257C"	"SIP3"	"LAM3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL258C"	"DSL1"	"RNS1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL259C"	"ATX1"	"copper"	"metallochaperone"	"ATX1"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL260C"	"LTO1"	"ribosome"	"biosynthesis"	"protein"	"LTO1"	""	""	""	""	""	""	""	""	""	""	""
"YNL261W"	"ORC5"	"origin"	"recognition"	"complex"	"subunit"	"5"	""	""	""	""	""	""	""	""	""	""
"YNL262W"	"POL2"	"DNA"	"polymerase"	"epsilon"	"catalytic"	"subunit"	"DUN2"	""	""	""	""	""	""	""	""	""
"YNL263C"	"YIF1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL264C"	"PDR17"	"ISS1"	"phosphatidylinositol"	"transporter"	"SFH4"	""	""	""	""	""	""	""	""	""	""	""
"YNL265C"	"IST1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL266W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL267W"	"PIK1"	"1-phosphatidylinositol"	"4-kinase"	"PIK120"	"PIK41"	""	""	""	""	""	""	""	""	""	""	""
"YNL268W"	"LYP1"	"lysine"	"permease"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL269W"	"BSC4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL270C"	"ALP1"	"APL1"	"arginine"	"permease"	"ALP1"	""	""	""	""	""	""	""	""	""	""	""
"YNL271C"	"BNI1"	"formin"	"BNI1"	"PPF3"	"SHE5"	""	""	""	""	""	""	""	""	""	""	""
"YNL272C"	"SEC2"	"guanine"	"nucleotide"	"exchange"	"factor"	"SEC2"	""	""	""	""	""	""	""	""	""	""
"YNL273W"	"TOF1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL274C"	"GOR1"	"glyoxylate"	"reductase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL275W"	"BOR1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL276C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL277W"	"MET2"	"homoserine"	"O-acetyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL277W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL278W"	"CAF120"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL279W"	"PRM1"	"pheromone-regulated"	"protein"	"PRM1"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL280C"	"ERG24"	"delta(14)-sterol"	"reductase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL281W"	"HCH1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL282W"	"POP3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL283C"	"WSC2"	"STA3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL284C"	"MRPL10"	"mitochondrial"	"54S"	"ribosomal"	"protein"	"YmL10/YmL18"	"MRPL18"	"uL15m"	"YmL10"	"YmL18"	""	""	""	""	""	""
"YNL285W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL286W"	"CUS2"	"U2"	"snRNP"	"complex"	"subunit"	"CUS2"	""	""	""	""	""	""	""	""	""	""
"YNL287W"	"SEC21"	"coatomer"	"subunit"	"gamma"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL288W"	"CAF40"	"CCR4-NOT"	"core"	"subunit"	"CAF40"	""	""	""	""	""	""	""	""	""	""	""
"YNL289W"	"PCL1"	"HCS26"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL290W"	"RFC3"	"replication"	"factor"	"C"	"subunit"	"3"	""	""	""	""	""	""	""	""	""	""
"YNL291C"	"MID1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL292W"	"PUS4"	"pseudouridine"	"synthase"	"PUS4"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL293W"	"MSB3"	"GYP3"	"Rab"	"GTPase-activating"	"protein"	"MSB3"	""	""	""	""	""	""	""	""	""	""
"YNL294C"	"RIM21"	"PAL2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL295W"	"MRX6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL296W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL297C"	"MON2"	"YSL2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL298W"	"CLA4"	"ERC10"	"serine/threonine"	"protein"	"kinase"	"CLA4"	""	""	""	""	""	""	""	""	""	""
"YNL299W"	"TRF5"	"non-canonical"	"poly(A)"	"polymerase"	"TRF5"	""	""	""	""	""	""	""	""	""	""	""
"YNL300W"	"TOS6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL301C"	"RPL18B"	"eL18"	"L18B"	"L18e"	"ribosomal"	"60S"	"subunit"	"protein"	"L18B"	"rp28B"	"RP28B"	""	""	""	""	""
"YNL302C"	"RPS19B"	"eS19"	"ribosomal"	"40S"	"subunit"	"protein"	"S19B"	"rp55B"	"RP55B"	"S16aB"	"S19B"	"S19e"	"YS16B"	""	""	""
"YNL303W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL304W"	"YPT11"	"Rab"	"family"	"GTPase"	"YPT11"	""	""	""	""	""	""	""	""	""	""	""
"YNL305C"	"BXI1"	"YBH3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL306W"	"MRPS18"	"mitochondrial"	"37S"	"ribosomal"	"protein"	"YmS18"	"uS11m"	"YmS18"	""	""	""	""	""	""	""	""
"YNL307C"	"MCK1"	"CMS1"	"serine/threonine/tyrosine"	"protein"	"kinase"	"MCK1"	"YPK1"	""	""	""	""	""	""	""	""	""
"YNL308C"	"KRI1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL309W"	"STB1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL310C"	"ZIM17"	"FMP28"	"HEP1"	"TIM15"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL311C"	"SKP2"	"putative"	"SCF"	"ubiquitin"	"ligase"	"complex"	"subunit"	"SKP2"	""	""	""	""	""	""	""	""
"YNL312W"	"RFA2"	"BUF1"	"RPA2"	"RPA32"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL313C"	"EMW1"	"tetratricopeptide"	"repeat-containing"	"protein"	"EMW1"	""	""	""	""	""	""	""	""	""	""	""
"YNL314W"	"DAL82"	"DURM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL315C"	"ATP11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL316C"	"PHA2"	"prephenate"	"dehydratase"	"PHA2"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL317W"	"PFS2"	"cleavage"	"polyadenylation"	"factor"	"subunit"	"PFS2"	""	""	""	""	""	""	""	""	""	""
"YNL318C"	"HXT14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL319W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL320W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL321W"	"VNX1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL322C"	"KRE1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL323W"	"LEM3"	"BRE3"	"ROS3"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL324W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL325C"	"FIG4"	"phosphatidylinositol-3,5-bisphosphate"	"5-phosphatase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL326C"	"PFA3"	"palmitoyltransferase"	"PFA3"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL327W"	"EGT2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL328C"	"MDJ2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL329C"	"PEX6"	"AAA"	"family"	"ATPase"	"peroxin"	"6"	"PAS8"	""	""	""	""	""	""	""	""	""
"YNL330C"	"RPD3"	"histone"	"deacetylase"	"RPD3"	"MOF6"	"REC3"	"SDI2"	"SDS6"	""	""	""	""	""	""	""	""
"YNL331C"	"AAD14"	"putative"	"aryl-alcohol"	"dehydrogenase"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL332W"	"THI12"	"4-amino-5-hydroxymethyl-2-methylpyrimidine"	"phosphate"	"synthase"	""	""	""	""	""	""	""	""	""	""	""	""
"YNL333W"	"SNZ2"	"pyridoxine"	"biosynthesis"	"protein"	"SNZ2"	""	""	""	""	""	""	""	""	""	""	""
"YNL334C"	"SNO2"	"putative"	"pyridoxal"	"5'-phosphate"	"synthase"	""	""	""	""	""	""	""	""	""	""	""
"YNL335W"	"DDI3"	"cyanamide"	"hydratase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL336W"	"COS1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL337W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL338W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL339C"	"YRF1-6"	"Y'"	"element"	"ATP-dependent"	"helicase"	"protein"	"1"	"copy"	"6"	"YRF1"	""	""	""	""	""	""
"YNL339W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNL339W-B"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR001C"	"CIT1"	"citrate"	"(Si)-synthase"	"CIT1"	"CS1"	"LYS6"	""	""	""	""	""	""	""	""	""	""
"YNR001W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR002C"	"ATO2"	"FUN34"	"putative"	"ammonium"	"permease"	"ATO2"	""	""	""	""	""	""	""	""	""	""
"YNR003C"	"RPC34"	"C34"	"DNA-directed"	"RNA"	"polymerase"	"III"	"subunit"	"C34"	""	""	""	""	""	""	""	""
"YNR003W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR004W"	"SWM2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR005C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR006W"	"VPS27"	"DID7"	"ESCRT-0"	"subunit"	"protein"	"VPS27"	"GRD11"	"SSV17"	"VPL23"	"VPT27"	""	""	""	""	""	""
"YNR007C"	"ATG3"	"APG3"	"AUT1"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR008W"	"LRO1"	"phospholipid:diacylglycerol"	"acyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR009W"	"NRM1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR010W"	"CSE2"	"MED9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR011C"	"PRP2"	"DEAH-box"	"RNA-dependent"	"ATPase"	"PRP2"	"RNA2"	""	""	""	""	""	""	""	""	""	""
"YNR012W"	"URK1"	"uridine"	"kinase"	"URK1"	""	""	""	""	""	""	""	""	""	""	""	""
"YNR013C"	"PHO91"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR014W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR015W"	"SMM1"	"DUS2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR016C"	"ACC1"	"ABP2"	"acetyl-CoA"	"carboxylase"	"ACC1"	"FAS3"	"MTR7"	""	""	""	""	""	""	""	""	""
"YNR017W"	"TIM23"	"MAS6"	"MIM23"	"MPI3"	"protein"	"transporter"	"TIM23"	""	""	""	""	""	""	""	""	""
"YNR018W"	"RCF2"	"AIM38"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR019W"	"ARE2"	"SAT1"	"sterol"	"acyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""
"YNR020C"	"ATP23"	"putative"	"metalloprotease"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR021W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR022C"	"MRPL50"	"bL9m"	"mitochondrial"	"54S"	"ribosomal"	"protein"	"MRPL50"	""	""	""	""	""	""	""	""	""
"YNR023W"	"SNF12"	"SWP73"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR024W"	"MPP6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR025C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR026C"	"SEC12"	"Sar"	"family"	"guanine"	"nucleotide"	"exchange"	"factor"	"SEC12"	"SED2"	""	""	""	""	""	""	""
"YNR027W"	"BUD17"	"putative"	"pyridoxal"	"kinase"	"BUD17"	""	""	""	""	""	""	""	""	""	""	""
"YNR028W"	"CPR8"	"peptidylprolyl"	"isomerase"	"family"	"protein"	"CPR8"	""	""	""	""	""	""	""	""	""	""
"YNR029C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR030W"	"ALG12"	"dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichol"	"alpha-1,6-mannosyltransferase"	"ECM39"	""	""	""	""	""	""	""	""	""	""	""	""
"YNR031C"	"SSK2"	"mitogen-activated"	"protein"	"kinase"	"kinase"	"kinase"	"SSK2"	""	""	""	""	""	""	""	""	""
"YNR032C-A"	"HUB1"	"ubiquitin-like"	"protein"	"HUB1"	""	""	""	""	""	""	""	""	""	""	""	""
"YNR032W"	"PPG1"	"putative"	"serine/threonine-protein"	"kinase"	"PPG1"	""	""	""	""	""	""	""	""	""	""	""
"YNR033W"	"ABZ1"	"4-amino-4-deoxychorismate"	"synthase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR034W"	"SOL1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR034W-A"	"EGO4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR035C"	"ARC35"	"END9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YNR036C"	"MRPS12"	"putative"	"mitochondrial"	"37S"	"ribosomal"	"protein"	"MRPS12"	"uS12m"	""	""	""	""	""	""	""	""
"YNR037C"	"RSM19"	"mitochondrial"	"37S"	"ribosomal"	"protein"	"RSM19"	"uS19m"	""	""	""	""	""	""	""	""	""
"YNR038W"	"DBP6"	"putative"	"ATP-dependent"	"RNA"	"helicase"	"DBP6"	""	""	""	""	""	""	""	""	""	""
"YNR039C"	"ZRG17"	"Zn(2+)"	"transporter"	"ZRG17"	""	""	""	""	""	""	""	""	""	""	""	""
